totalMinutesPlayed,avgMinutesPlayed,totalFieldGoalsMade,avgFieldGoalsMade,sdFieldGoalsMade,totalFieldGoalsAttempted,avgFieldGoalsAttempted,avgFieldGoalPercentage,totalThreePointersMade,avgThreePointersMade,sdThreePointersMade,totalThreePointersAttempted,avgThreePointersAttempted,avgThreePointersPercentage,totalFreeThrowsAttempted,avgFreeThrowsAttempted,totalFreeThrowsMade,avgFreeThrowsMade,sdFreeThrowsMade,avgFreeThrowsPercentage,totalReboundsOffensive,avgReboundsOffensive,sdReboundsOffensive,totalReboundsDefensive,avgReboundsDefensive,sdReboundsDefensive,totalRebounds,avgRebounds,sdRebounds,totalAssists,avgAssists,sdAssists,totalSteals,avgSteals,sdSteals,totalBlocks,avgBlocks,sdBlocks,totalTurnovers,avgTurnovers,sdTurnovers,totalFouls,avgFouls,sdFouls,totalPoints,avgPoints,sdPoints,avgPlusMinusPoints,totalPlusMinusPoints,totalFieldGoalsPercentage,totalThreePointersPercentage,totalFreeThrowsPercentage
213,35.5,38,6.333333333333333,2.8047578623950176,76,12.666666666666666,0.492,10,1.6666666666666667,1.632993161855452,26,4.333333333333333,0.3471666666666667,18,3.0,16,2.6666666666666665,1.632993161855452,0.7638333333333334,3,0.5,0.8366600265340756,10,1.6666666666666667,1.632993161855452,13,2.1666666666666665,1.834847859269718,12,2.0,1.4142135623730951,5,0.8333333333333334,0.408248290463863,6,1.0,1.0954451150103324,7,1.1666666666666667,0.752772652709081,17,2.8333333333333335,1.6020819787597222,102,17.0,6.54217089351845,1.3333333333333333,8,0.5,0.38461538461538464,0.8888888888888888
1077,16.074626865671643,173,2.582089552238806,2.4380149260695014,396,5.91044776119403,0.37308955223880597,69,1.0298507462686568,1.2427992506377679,181,2.701492537313433,0.30086567164179107,84,1.2537313432835822,67,1.0,1.6236882817719773,0.3290149253731343,18,0.26865671641791045,0.5099640377171828,116,1.7313432835820894,1.503350697530291,134,2.0,1.660595001069122,59,0.8805970149253731,1.066321744322602,38,0.5671641791044776,0.7632442834854248,8,0.11940298507462686,0.32670940009765015,44,0.6567164179104478,0.9137375593974676,107,1.5970149253731343,1.528117295717455,482,7.1940298507462686,6.7132587172815,0.9104477611940298,61,0.43686868686868685,0.3812154696132597,0.7976190476190477
961,16.016666666666666,93,1.55,1.5450851548031972,217,3.6166666666666667,0.35605,35,0.5833333333333334,0.849559540249757,84,1.4,0.275,43,0.7166666666666667,34,0.5666666666666667,1.0474612838873512,0.21416666666666667,8,0.13333333333333333,0.3428033318008817,63,1.05,1.0958318564575125,71,1.1833333333333333,1.2418093233182885,90,1.5,1.3961205328956674,31,0.5166666666666667,0.8334463200240205,3,0.05,0.21978417765108277,47,0.7833333333333333,1.1511477936989036,98,1.6333333333333333,1.0571254061339104,255,4.25,4.180767101779533,1.6666666666666667,100,0.42857142857142855,0.4166666666666667,0.7906976744186046
103,25.75,15,3.75,2.9860788111948193,36,9.0,0.36375,3,0.75,0.9574271077563381,14,3.5,0.20825,3,0.75,2,0.5,1.0,0.25,1,0.25,0.5,6,1.5,1.2909944487358056,7,1.75,1.5000000000000002,7,1.75,2.872281323269014,0,0.0,0.0,1,0.25,0.5,8,2.0,1.632993161855452,15,3.75,0.9574271077563381,35,8.75,6.701989754294367,3.25,13,0.4166666666666667,0.21428571428571427,0.6666666666666666
23,5.75,2,0.5,1.0,8,2.0,0.16675,1,0.25,0.5,4,1.0,0.125,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0.25,0.5,1,0.25,0.5,1,0.25,0.5,0,0.0,0.0,1,0.25,0.5,2,0.5,1.0,4,1.0,0.816496580927726,5,1.25,2.5,-8.25,-33,0.25,0.25,
6,6.0,0,0.0,,0,0.0,0.0,0,0.0,,0,0.0,0.0,0,0.0,0,0.0,,0.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,1,1.0,,1,1.0,,0,0.0,,0,0.0,,0,0.0,,-4.0,-4,,,
836,30.962962962962962,108,4.0,2.4961508830135313,222,8.222222222222221,0.49092592592592593,44,1.6296296296296295,1.3052600138300812,111,4.111111111111111,0.3549629629629629,55,2.037037037037037,38,1.4074074074074074,1.623369223352357,0.4234814814814815,42,1.5555555555555556,1.281025230440697,79,2.925925925925926,2.2347935014900133,121,4.481481481481482,3.0302369845172477,35,1.2962962962962963,1.2345916426966952,23,0.8518518518518519,0.8182393717706753,18,0.6666666666666666,0.8320502943378436,32,1.1851851851851851,1.1779067821624882,68,2.5185185185185186,1.3407911089057825,298,11.037037037037036,6.495450961317712,-1.1851851851851851,-32,0.4864864864864865,0.3963963963963964,0.6909090909090909
514,25.7,69,3.45,2.114486375359025,196,9.8,0.3577,27,1.35,1.268027892769755,73,3.65,0.33015,56,2.8,44,2.2,1.6733200530681511,0.6517000000000001,12,0.6,0.6805570473787206,54,2.7,2.0799797569865155,66,3.3,2.296450350111301,46,2.3,1.3416407864998738,20,1.0,1.1697953037312034,5,0.25,0.5501196042201808,35,1.75,1.4095538674570611,60,3.0,1.9466570535691503,209,10.45,5.53909549902946,0.85,17,0.3520408163265306,0.3698630136986301,0.7857142857142857
153,25.5,18,3.0,1.7888543819998317,54,9.0,0.3146666666666667,6,1.0,1.5491933384829668,19,3.1666666666666665,0.25,12,2.0,12,2.0,1.8973665961010275,0.6666666666666666,1,0.16666666666666666,0.408248290463863,19,3.1666666666666665,1.9407902170679516,20,3.3333333333333335,1.8618986725025255,18,3.0,1.0954451150103321,7,1.1666666666666667,1.602081978759722,1,0.16666666666666666,0.408248290463863,9,1.5,1.0488088481701514,14,2.3333333333333335,0.816496580927726,54,9.0,4.857983120596447,-0.5,-3,0.3333333333333333,0.3157894736842105,1.0
387,35.18181818181818,65,5.909090909090909,2.3001976199685736,131,11.909090909090908,0.5339090909090909,17,1.5454545454545454,1.3684762594679065,45,4.090909090909091,0.38327272727272726,15,1.3636363636363635,10,0.9090909090909091,1.300349603340998,0.3181818181818182,8,0.7272727272727273,0.6466697906828632,54,4.909090909090909,3.4191971412758715,62,5.636363636363637,3.7489392439122633,11,1.0,1.4142135623730951,9,0.8181818181818182,0.873862897505303,10,0.9090909090909091,0.9438798074485389,11,1.0,1.1832159566199232,17,1.5454545454545454,1.2135597524338357,157,14.272727272727273,6.117040282537121,-0.09090909090909091,-1,0.4961832061068702,0.37777777777777777,0.6666666666666666
347,19.27777777777778,75,4.166666666666667,2.148871112659745,141,7.833333333333333,0.5112222222222222,20,1.1111111111111112,0.9633818428657449,60,3.3333333333333335,0.30927777777777776,25,1.3888888888888888,19,1.0555555555555556,1.4337208778404378,0.35,10,0.5555555555555556,0.7838233761296739,70,3.888888888888889,1.9967293518589748,80,4.444444444444445,2.148110584901839,29,1.6111111111111112,1.4199788270537859,6,0.3333333333333333,0.48507125007266594,7,0.3888888888888889,0.5016313257045503,14,0.7777777777777778,0.8782037520219095,22,1.2222222222222223,0.8084520834544433,189,10.5,5.617724052444349,-1.0555555555555556,-19,0.5319148936170213,0.3333333333333333,0.76
232,14.5,42,2.625,1.7464249196572978,93,5.8125,0.43593750000000003,16,1.0,1.0327955589886444,52,3.25,0.26125,11,0.6875,9,0.5625,0.963932916061417,0.265625,14,0.875,1.2583057392117918,38,2.375,1.9621416870348583,52,3.25,2.32379000772445,9,0.5625,0.51234753829798,8,0.5,1.0327955589886444,4,0.25,0.44721359549995804,11,0.6875,0.873212459828649,18,1.125,0.8850612031567836,109,6.8125,4.593020066724435,0.0625,1,0.45161290322580644,0.3076923076923077,0.8181818181818182
7,2.3333333333333335,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,0.3333333333333333,0.5773502691896258,3,1.0,1.7320508075688772,4,1.3333333333333333,2.3094010767585034,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.6666666666666666,0.5773502691896258,0,0.0,0.0,-1.3333333333333333,-4,,,
7,1.75,0,0.0,0.0,2,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3,0.75,0.9574271077563382,3,0.75,0.9574271077563382,1,0.25,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-2.0,-8,0.0,,
265,12.619047619047619,13,0.6190476190476191,0.9734572654303052,27,1.2857142857142858,0.23019047619047617,0,0.0,0.0,0,0.0,0.0,27,1.2857142857142858,9,0.42857142857142855,0.9258200997725514,0.15814285714285714,18,0.8571428571428571,1.01418510567422,41,1.9523809523809523,1.8835124230062958,59,2.8095238095238093,2.65742446024431,9,0.42857142857142855,0.6761234037828132,3,0.14285714285714285,0.35856858280031806,18,0.8571428571428571,1.01418510567422,15,0.7142857142857143,0.8451542547285166,35,1.6666666666666667,1.4605934866804429,35,1.6666666666666667,2.6331223544175333,-0.047619047619047616,-1,0.48148148148148145,,0.3333333333333333
363,30.25,38,3.1666666666666665,1.7494587907710375,72,6.0,0.5655,0,0.0,0.0,0,0.0,0.0,50,4.166666666666667,33,2.75,3.8168287645874055,0.47124999999999995,42,3.5,2.1105794120443453,74,6.166666666666667,2.8550858396053784,116,9.666666666666666,3.5248038845079632,7,0.5833333333333334,0.7929614610987591,6,0.5,0.674199862463242,14,1.1666666666666667,1.1146408580454255,23,1.9166666666666667,0.90033663737852,51,4.25,1.0552897060221726,109,9.083333333333334,5.534328132554833,2.3333333333333335,28,0.5277777777777778,,0.66
77,19.25,2,0.5,0.5773502691896257,10,2.5,0.14575,0,0.0,0.0,0,0.0,0.0,7,1.75,4,1.0,0.816496580927726,0.5,12,3.0,2.160246899469287,17,4.25,3.4034296427770228,29,7.25,5.05799696849784,6,1.5,0.5773502691896257,5,1.25,0.5,0,0.0,0.0,5,1.25,1.2583057392117916,10,2.5,1.9148542155126762,8,2.0,0.816496580927726,-9.0,-36,0.2,,0.5714285714285714
46,2.7058823529411766,14,0.8235294117647058,0.8828430011649196,25,1.4705882352941178,0.3921764705882353,0,0.0,0.0,4,0.23529411764705882,0.0,3,0.17647058823529413,1,0.058823529411764705,0.242535625036333,0.029411764705882353,4,0.23529411764705882,0.4372373160976031,8,0.47058823529411764,0.6242642728467978,12,0.7058823529411765,0.8488746876271654,4,0.23529411764705882,0.562295714538387,0,0.0,0.0,2,0.11764705882352941,0.3321055820775357,1,0.058823529411764705,0.24253562503633297,4,0.23529411764705882,0.562295714538387,29,1.7058823529411764,1.8629514849544844,0.17647058823529413,3,0.56,0.0,0.3333333333333333
387,13.344827586206897,41,1.4137931034482758,1.296072125950182,72,2.4827586206896552,0.4781724137931035,1,0.034482758620689655,0.18569533817705186,2,0.06896551724137931,0.034482758620689655,41,1.4137931034482758,27,0.9310344827586207,1.1628485493685208,0.37817241379310346,51,1.7586206896551724,1.5272564667635018,62,2.1379310344827585,1.6844697752246314,113,3.896551724137931,2.3504532630690447,11,0.3793103448275862,0.7277064313624728,11,0.3793103448275862,0.6218516763579259,25,0.8620689655172413,0.8334154310955475,15,0.5172413793103449,0.7847060257179306,65,2.2413793103448274,1.4554128627249456,110,3.793103448275862,2.7435549194537936,-1.3448275862068966,-39,0.5694444444444444,0.5,0.6585365853658537
23,1.9166666666666667,2,0.16666666666666666,0.3892494720807615,11,0.9166666666666666,0.125,1,0.08333333333333333,0.2886751345948129,3,0.25,0.08333333333333333,9,0.75,5,0.4166666666666667,0.6685579234215215,0.19441666666666668,0,0.0,0.0,3,0.25,0.4522670168666455,3,0.25,0.4522670168666455,1,0.08333333333333333,0.28867513459481287,0,0.0,0.0,0,0.0,0.0,1,0.08333333333333333,0.2886751345948129,0,0.0,0.0,10,0.8333333333333334,1.2673044646258473,-1.75,-21,0.18181818181818182,0.3333333333333333,0.5555555555555556
2,2.0,0,0.0,,1,1.0,0.0,0,0.0,,1,1.0,0.0,0,0.0,0,0.0,,0.0,0,0.0,,1,1.0,,1,1.0,,1,1.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,3.0,3,0.0,0.0,
50,5.0,6,0.6,0.8432740427115679,11,1.1,0.25,2,0.2,0.4216370213557839,2,0.2,0.2,4,0.4,2,0.2,0.6324555320336759,0.1,3,0.3,0.674948557710553,11,1.1,0.9944289260117533,14,1.4,1.2649110640673518,0,0.0,0.0,3,0.3,0.9486832980505138,2,0.2,0.4216370213557839,1,0.1,0.31622776601683794,2,0.2,0.6324555320336759,16,1.6,2.4129281427805145,1.0,10,0.5454545454545454,1.0,0.5
362,19.05263157894737,38,2.0,1.6666666666666667,77,4.052631578947368,0.4567368421052632,19,1.0,1.3743685418725535,47,2.473684210526316,0.31494736842105264,9,0.47368421052631576,7,0.3684210526315789,0.7608859102526822,0.16668421052631577,12,0.631578947368421,0.8950807732508138,53,2.789473684210526,2.0433889978394295,65,3.4210526315789473,2.5887746881420393,34,1.7894736842105263,1.5839103288458476,17,0.8947368421052632,0.936585811581694,6,0.3157894736842105,0.5823927253578187,12,0.631578947368421,0.7608859102526822,34,1.7894736842105263,1.228320776436091,102,5.368421052631579,4.179454062112651,5.7368421052631575,109,0.4935064935064935,0.40425531914893614,0.7777777777777778
905,29.193548387096776,118,3.806451612903226,2.182038112082519,241,7.774193548387097,0.47216129032258064,28,0.9032258064516129,0.8308565343337931,84,2.7096774193548385,0.2828064516129032,64,2.064516129032258,46,1.4838709677419355,2.142754733856016,0.40861290322580646,40,1.2903225806451613,1.487583014761345,155,5.0,2.7446918466985206,195,6.290322580645161,3.174833836986295,49,1.5806451612903225,1.2851509262439982,39,1.2580645161290323,1.0944630931948283,14,0.45161290322580644,0.722897396012249,19,0.6129032258064516,0.8823234234995203,48,1.5483870967741935,1.1786633581425858,310,10.0,5.668627111861684,4.193548387096774,130,0.4896265560165975,0.3333333333333333,0.71875
5,1.25,1,0.25,0.5,2,0.5,0.25,0,0.0,0.0,1,0.25,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.5,1.0,0.0,0,0.5,0.0,
1390,34.75,127,3.175,2.0492337529815803,284,7.1,0.41525,86,2.15,1.442042710701448,199,4.975,0.397225,41,1.025,31,0.775,1.2297070737291411,0.2875,65,1.625,1.7199806200458578,214,5.35,2.567548965902636,279,6.975,3.3702126540224926,59,1.475,1.1980218738639166,43,1.075,1.2276201701060805,24,0.6,0.9281909617845142,34,0.85,0.9486832980505137,128,3.2,1.0907536796837267,371,9.275,5.505184037073718,4.625,185,0.4471830985915493,0.4321608040201005,0.7560975609756098
30,15.0,4,2.0,1.4142135623730951,6,3.0,0.8,3,1.5,0.7071067811865476,4,2.0,0.8335,0,0.0,0,0.0,0.0,0.0,3,1.5,0.7071067811865476,0,0.0,0.0,3,1.5,0.7071067811865476,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,1.5,2.1213203435596424,6,3.0,2.8284271247461903,11,5.5,3.5355339059327378,-12.0,-24,0.6666666666666666,0.75,
500,27.77777777777778,54,3.0,1.8149704259460604,109,6.055555555555555,0.46755555555555556,23,1.2777777777777777,1.127493605332358,51,2.8333333333333335,0.4323888888888889,16,0.8888888888888888,11,0.6111111111111112,1.2432826042324119,0.20833333333333334,35,1.9444444444444444,1.7977836754712315,67,3.7222222222222223,1.7083034430670598,102,5.666666666666667,2.520504151250418,32,1.7777777777777777,1.699673171197595,14,0.7777777777777778,0.8782037520219095,5,0.2777777777777778,0.5745131499601416,13,0.7222222222222222,0.7519039015221182,50,2.7777777777777777,1.5924659219017219,142,7.888888888888889,5.039711580086455,2.888888888888889,52,0.4954128440366973,0.45098039215686275,0.6875
670,29.130434782608695,38,1.6521739130434783,1.4015801359431275,98,4.260869565217392,0.3376086956521739,19,0.8260869565217391,0.8868828923945565,59,2.5652173913043477,0.3011304347826087,4,0.17391304347826086,3,0.13043478260869565,0.45769658728016,0.06521739130434782,48,2.0869565217391304,1.276110691916542,63,2.739130434782609,2.178769279460891,111,4.826086956521739,2.5875958289333063,25,1.0869565217391304,0.7927537436201203,22,0.9565217391304348,0.9282564726687249,3,0.13043478260869565,0.45769658728016,10,0.43478260869565216,0.6623708763718501,77,3.347826086956522,1.3006535298622317,98,4.260869565217392,3.5702990873486398,4.086956521739131,94,0.3877551020408163,0.3220338983050847,0.75
288,26.181818181818183,19,1.7272727272727273,1.2720777563426766,51,4.636363636363637,0.34963636363636363,14,1.2727272727272727,1.1037127426019047,40,3.6363636363636362,0.34263636363636363,3,0.2727272727272727,2,0.18181818181818182,0.4045199174779453,0.13636363636363635,18,1.6363636363636365,1.433368568981982,32,2.909090909090909,2.119176512447486,50,4.545454545454546,2.6594599588501557,16,1.4545454545454546,1.2135597524338357,13,1.1818181818181819,1.662418829187267,3,0.2727272727272727,0.4670993664969138,5,0.45454545454545453,0.6875516509523286,28,2.5454545454545454,1.4396969378057567,54,4.909090909090909,3.534248023400323,-0.9090909090909091,-10,0.37254901960784315,0.35,0.6666666666666666
245,24.5,18,1.8,2.1499353995462798,49,4.9,0.2536,9,0.9,1.1972189997378648,28,2.8,0.2404,8,0.8,5,0.5,0.8498365855987975,0.25,15,1.5,1.6499158227686108,42,4.2,2.440400695696417,57,5.7,3.497618237219913,11,1.1,0.7378647873726218,6,0.6,1.2649110640673518,3,0.3,0.48304589153964794,8,0.8,0.9189365834726815,27,2.7,1.3374935098492586,50,5.0,5.0990195135927845,-2.6,-26,0.3673469387755102,0.32142857142857145,0.625
809,35.17391304347826,104,4.521739130434782,2.447068101318416,244,10.608695652173912,0.4178695652173913,49,2.130434782608696,1.7915038838941726,142,6.173913043478261,0.3241304347826087,57,2.4782608695652173,40,1.7391304347826086,1.6574183458386507,0.5064347826086957,34,1.4782608695652173,0.9940534656094301,118,5.130434782608695,1.8166990000869698,152,6.608695652173913,2.2510427974361855,31,1.3478260869565217,1.2652235035099497,18,0.782608695652174,0.9513875865917888,18,0.782608695652174,0.7952427724875442,32,1.391304347826087,1.2335879094879225,71,3.0869565217391304,1.164358718478306,297,12.91304347826087,6.388292156738129,2.0434782608695654,47,0.4262295081967213,0.34507042253521125,0.7017543859649122
119,9.916666666666666,14,1.1666666666666667,1.1146408580454255,33,2.75,0.34625,2,0.16666666666666666,0.3892494720807615,8,0.6666666666666666,0.125,14,1.1666666666666667,8,0.6666666666666666,1.1547005383792515,0.2041666666666667,2,0.16666666666666666,0.38924947208076155,16,1.3333333333333333,1.9227505550564006,18,1.5,1.9306145983268455,12,1.0,1.044465935734187,2,0.16666666666666666,0.3892494720807615,2,0.16666666666666666,0.3892494720807615,8,0.6666666666666666,1.0730867399773196,13,1.0833333333333333,1.4433756729740645,38,3.1666666666666665,2.6571800956288345,0.3333333333333333,4,0.42424242424242425,0.25,0.5714285714285714
5,1.6666666666666667,3,1.0,1.0,6,2.0,0.3333333333333333,2,0.6666666666666666,0.5773502691896258,4,1.3333333333333333,0.3333333333333333,0,0.0,0,0.0,0.0,0.0,1,0.3333333333333333,0.5773502691896258,1,0.3333333333333333,0.5773502691896258,2,0.6666666666666666,1.1547005383792517,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,2.6666666666666665,2.516611478423583,2.6666666666666665,8,0.5,0.5,
22,11.0,2,1.0,1.4142135623730951,6,3.0,0.25,1,0.5,0.7071067811865476,3,1.5,0.25,2,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.5,0.7071067811865476,0,0.0,0.0,1,0.5,0.7071067811865476,1,0.5,0.7071067811865476,5,2.5,3.5355339059327378,-4.5,-9,0.3333333333333333,0.3333333333333333,0.0
287,16.88235294117647,19,1.1176470588235294,1.1663164740528442,57,3.3529411764705883,0.3088235294117647,12,0.7058823529411765,0.8488746876271653,41,2.411764705882353,0.2922941176470588,4,0.23529411764705882,3,0.17647058823529413,0.5285941398709243,0.08823529411764706,6,0.35294117647058826,0.6063390625908325,13,0.7647058823529411,1.2004900959975617,19,1.1176470588235294,1.1114378604524227,39,2.2941176470588234,1.447614670861731,15,0.8823529411764706,0.8574929257125443,0,0.0,0.0,12,0.7058823529411765,0.6859943405700353,40,2.3529411764705883,1.2718675476729209,53,3.1176470588235294,3.100047437967209,-1.2352941176470589,-21,0.3333333333333333,0.2926829268292683,0.75
23,4.6,0,0.0,0.0,5,1.0,0.0,0,0.0,0.0,2,0.4,0.0,0,0.0,0,0.0,0.0,0.0,2,0.4,0.5477225575051661,1,0.2,0.4472135954999579,3,0.6,0.8944271909999159,7,1.4,1.51657508881031,0,0.0,0.0,0,0.0,0.0,3,0.6,0.8944271909999159,8,1.6,2.073644135332772,0,0.0,0.0,-0.8,-4,0.0,0.0,
223,20.272727272727273,17,1.5454545454545454,1.7529196424044293,43,3.909090909090909,0.29600000000000004,13,1.1818181818181819,1.4012980994907414,30,2.727272727272727,0.30154545454545456,4,0.36363636363636365,2,0.18181818181818182,0.40451991747794525,0.09090909090909091,2,0.18181818181818182,0.40451991747794525,15,1.3636363636363635,1.8040358795061298,17,1.5454545454545454,1.916436086262016,35,3.1818181818181817,2.0404990476930793,14,1.2727272727272727,1.6787441193290353,1,0.09090909090909091,0.30151134457776363,6,0.5454545454545454,0.6875516509523286,21,1.9090909090909092,1.044465935734187,49,4.454545454545454,4.719399037242694,5.454545454545454,60,0.3953488372093023,0.43333333333333335,0.5
339,37.666666666666664,86,9.555555555555555,2.8333333333333335,186,20.666666666666668,0.45933333333333337,19,2.111111111111111,1.3642254619787417,51,5.666666666666667,0.3318888888888889,59,6.555555555555555,43,4.777777777777778,4.465920335658088,0.7675555555555555,16,1.7777777777777777,2.279132388529557,54,6.0,3.122498999199199,70,7.777777777777778,4.576510072581994,36,4.0,1.1180339887498951,10,1.1111111111111112,1.0540925533894598,5,0.5555555555555556,0.7264831572567789,47,5.222222222222222,2.8185890875479607,18,2.0,1.118033988749895,234,26.0,9.260129588726068,0.5555555555555556,5,0.46236559139784944,0.37254901960784315,0.7288135593220338
9,2.25,2,0.5,1.0,3,0.75,0.16675,0,0.0,0.0,0,0.0,0.0,4,1.0,2,0.5,0.5773502691896257,0.25,1,0.25,0.5,0,0.0,0.0,1,0.25,0.5,3,0.75,0.9574271077563382,1,0.25,0.5,0,0.0,0.0,1,0.25,0.5,1,0.25,0.5,6,1.5,2.3804761428476167,1.5,6,0.6666666666666666,,0.5
634,35.22222222222222,172,9.555555555555555,3.329409455182922,315,17.5,0.5455000000000001,15,0.8333333333333334,0.9235481451827989,51,2.8333333333333335,0.3055555555555556,73,4.055555555555555,44,2.4444444444444446,2.228748586412992,0.4602777777777778,47,2.611111111111111,1.5392469086379983,94,5.222222222222222,2.510110275420433,141,7.833333333333333,3.166924654093603,66,3.6666666666666665,1.9402850002906638,14,0.7777777777777778,0.6467616667635545,9,0.5,0.7071067811865477,20,1.1111111111111112,0.9633818428657449,51,2.8333333333333335,1.2947859237091257,403,22.38888888888889,7.837608345354047,1.6111111111111112,29,0.546031746031746,0.29411764705882354,0.6027397260273972
1731,32.660377358490564,328,6.188679245283019,3.3744321674661335,715,13.49056603773585,0.46732075471698115,46,0.8679245283018868,1.019761206004331,178,3.358490566037736,0.21464150943396226,189,3.5660377358490565,143,2.69811320754717,2.7216009546163002,0.5823962264150944,73,1.3773584905660377,1.1803913154012111,263,4.962264150943396,2.921816243306836,336,6.339622641509434,3.1861684019573335,152,2.8679245283018866,2.2620424386369242,45,0.8490566037735849,1.0450658134427253,33,0.6226415094339622,0.8599287782301782,75,1.4150943396226414,1.1508184756971036,152,2.8679245283018866,1.6295083714593257,845,15.943396226415095,8.356055138317414,1.490566037735849,79,0.45874125874125876,0.25842696629213485,0.7566137566137566
1557,21.929577464788732,179,2.5211267605633805,1.888757376308391,379,5.338028169014085,0.451887323943662,100,1.408450704225352,1.53601957566332,260,3.6619718309859155,0.3406478873239437,35,0.49295774647887325,28,0.39436619718309857,0.7833786393279638,0.2241830985915493,54,0.7605633802816901,0.9018202027391103,275,3.8732394366197185,2.472301284603296,329,4.633802816901408,2.608992343085289,84,1.1830985915492958,1.0185404004180207,36,0.5070422535211268,0.8258889485469534,27,0.38028169014084506,0.6838169592828308,39,0.5492957746478874,0.692587949946043,94,1.323943661971831,1.2958686869909084,486,6.845070422535211,5.114818492307965,0.9859154929577465,70,0.47229551451187335,0.38461538461538464,0.8
82,6.3076923076923075,11,0.8461538461538461,1.1435437497937313,29,2.230769230769231,0.25861538461538464,4,0.3076923076923077,0.48038446141526137,19,1.4615384615384615,0.16023076923076923,5,0.38461538461538464,5,0.38461538461538464,0.7679476477883045,0.23076923076923078,3,0.23076923076923078,0.4385290096535146,9,0.6923076923076923,1.377474463442389,12,0.9230769230769231,1.6563785025137652,10,0.7692307692307693,1.2351684199496948,1,0.07692307692307693,0.2773500981126145,1,0.07692307692307693,0.2773500981126145,1,0.07692307692307693,0.2773500981126145,9,0.6923076923076923,1.3155870289605438,31,2.3846153846153846,2.9871519752227074,-1.6153846153846154,-21,0.3793103448275862,0.21052631578947367,1.0
10,3.3333333333333335,0,0.0,0.0,3,1.0,0.0,0,0.0,0.0,3,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3,1.0,1.0,3,1.0,1.0,1,0.3333333333333333,0.5773502691896258,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-1.3333333333333333,-4,0.0,0.0,
840,30.0,102,3.642857142857143,2.058663459163551,261,9.321428571428571,0.3734285714285714,39,1.3928571428571428,1.3148520748875059,112,4.0,0.338,37,1.3214285714285714,31,1.1071428571428572,1.4742050139924308,0.45535714285714285,49,1.75,1.4043582955293932,92,3.2857142857142856,2.2747754119040358,141,5.035714285714286,2.89932486211612,72,2.5714285714285716,1.5013221686128044,28,1.0,1.1863420280034789,10,0.35714285714285715,0.5587211398983505,32,1.1428571428571428,0.931517508007696,100,3.5714285714285716,1.4511444124621455,274,9.785714285714286,5.646087749788067,-0.9642857142857143,-27,0.39080459770114945,0.3482142857142857,0.8378378378378378
670,21.612903225806452,69,2.225806451612903,1.4991036748527402,154,4.967741935483871,0.44135483870967746,34,1.096774193548387,1.193170530133264,89,2.870967741935484,0.2640967741935484,26,0.8387096774193549,20,0.6451612903225806,1.0503455652553653,0.27958064516129033,28,0.9032258064516129,1.1648988141945325,94,3.032258064516129,3.0384631089608654,122,3.935483870967742,3.5490419728049405,71,2.2903225806451615,2.068712133785926,26,0.8387096774193549,0.8204378584450456,21,0.6774193548387096,0.9447079539622655,21,0.6774193548387096,0.7910792954014808,87,2.806451612903226,1.815109819243447,192,6.193548387096774,4.285007622231336,-1.6774193548387097,-52,0.44805194805194803,0.38202247191011235,0.7692307692307693
243,34.714285714285715,18,2.5714285714285716,0.9759000729485332,44,6.285714285714286,0.42057142857142854,5,0.7142857142857143,0.4879500364742666,13,1.8571428571428572,0.5,15,2.142857142857143,13,1.8571428571428572,1.864454471471609,0.5142857142857143,5,0.7142857142857143,0.4879500364742666,22,3.142857142857143,2.115700942049815,27,3.857142857142857,2.410295378065479,41,5.857142857142857,3.7161167647860327,8,1.1428571428571428,0.8997354108424372,4,0.5714285714285714,0.7867957924694432,7,1.0,0.816496580927726,19,2.7142857142857144,1.7043362064926935,54,7.714285714285714,3.3022358947782493,2.2857142857142856,16,0.4090909090909091,0.38461538461538464,0.8666666666666667
